"date","value","group","region","type"
"2021-09-20",102,"70-79","lombardia","previous_infection"
"2021-09-20",17,"80-89","lombardia","previous_infection"
"2021-09-20",3,"over90","lombardia","previous_infection"
"2021-09-20",64,"10-19","lombardia","previous_infection"
"2021-09-21",183,"20-29","lombardia","previous_infection"
"2021-09-21",179,"30-39","lombardia","previous_infection"
"2021-09-21",222,"40-49","lombardia","previous_infection"
"2021-09-21",238,"50-59","lombardia","previous_infection"
"2021-09-21",164,"60-69","lombardia","previous_infection"
"2021-09-21",83,"70-79","lombardia","previous_infection"
"2021-09-21",17,"80-89","lombardia","previous_infection"
"2021-09-21",3,"over90","lombardia","previous_infection"
"2021-09-21",80,"10-19","lombardia","previous_infection"
"2021-09-22",196,"20-29","lombardia","previous_infection"
"2021-09-22",218,"30-39","lombardia","previous_infection"
"2021-09-22",235,"40-49","lombardia","previous_infection"
"2021-09-22",280,"50-59","lombardia","previous_infection"
"2021-09-22",151,"60-69","lombardia","previous_infection"
"2021-09-22",103,"70-79","lombardia","previous_infection"
"2021-09-22",21,"80-89","lombardia","previous_infection"
"2021-09-22",5,"over90","lombardia","previous_infection"
"2021-09-22",78,"10-19","lombardia","previous_infection"
"2021-09-23",201,"20-29","lombardia","previous_infection"
"2021-09-23",211,"30-39","lombardia","previous_infection"
"2021-09-23",223,"40-49","lombardia","previous_infection"
"2021-09-23",250,"50-59","lombardia","previous_infection"
"2021-09-23",142,"60-69","lombardia","previous_infection"
"2021-09-23",85,"70-79","lombardia","previous_infection"
"2021-09-23",19,"80-89","lombardia","previous_infection"
"2021-09-23",4,"over90","lombardia","previous_infection"
"2021-09-23",68,"10-19","lombardia","previous_infection"
"2021-09-24",170,"20-29","lombardia","previous_infection"
"2021-09-24",225,"30-39","lombardia","previous_infection"
"2021-09-24",250,"40-49","lombardia","previous_infection"
"2021-09-24",295,"50-59","lombardia","previous_infection"
"2021-09-24",141,"60-69","lombardia","previous_infection"
"2021-09-24",103,"70-79","lombardia","previous_infection"
"2021-09-24",15,"80-89","lombardia","previous_infection"
"2021-09-24",6,"over90","lombardia","previous_infection"
"2021-09-24",113,"10-19","lombardia","previous_infection"
"2021-09-25",141,"20-29","lombardia","previous_infection"
"2021-09-25",210,"30-39","lombardia","previous_infection"
"2021-09-25",253,"40-49","lombardia","previous_infection"
"2021-09-25",310,"50-59","lombardia","previous_infection"
"2021-09-25",160,"60-69","lombardia","previous_infection"
"2021-09-25",62,"70-79","lombardia","previous_infection"
"2021-09-25",11,"80-89","lombardia","previous_infection"
"2021-09-25",2,"over90","lombardia","previous_infection"
"2021-09-25",102,"10-19","lombardia","previous_infection"
"2021-09-26",120,"20-29","lombardia","previous_infection"
"2021-09-26",117,"30-39","lombardia","previous_infection"
"2021-09-26",204,"40-49","lombardia","previous_infection"
"2021-09-26",199,"50-59","lombardia","previous_infection"
"2021-09-26",69,"60-69","lombardia","previous_infection"
"2021-09-26",37,"70-79","lombardia","previous_infection"
"2021-09-26",3,"80-89","lombardia","previous_infection"
"2021-09-26",0,"over90","lombardia","previous_infection"
"2021-09-26",75,"10-19","lombardia","previous_infection"
"2021-09-27",172,"20-29","lombardia","previous_infection"
"2021-09-27",180,"30-39","lombardia","previous_infection"
"2021-09-27",212,"40-49","lombardia","previous_infection"
"2021-09-27",213,"50-59","lombardia","previous_infection"
"2021-09-27",125,"60-69","lombardia","previous_infection"
"2021-09-27",79,"70-79","lombardia","previous_infection"
"2021-09-27",15,"80-89","lombardia","previous_infection"
"2021-09-27",1,"over90","lombardia","previous_infection"
"2021-09-27",92,"10-19","lombardia","previous_infection"
"2021-09-28",175,"20-29","lombardia","previous_infection"
"2021-09-28",178,"30-39","lombardia","previous_infection"
"2021-09-28",212,"40-49","lombardia","previous_infection"
"2021-09-28",246,"50-59","lombardia","previous_infection"
"2021-09-28",125,"60-69","lombardia","previous_infection"
"2021-09-28",82,"70-79","lombardia","previous_infection"
"2021-09-28",15,"80-89","lombardia","previous_infection"
"2021-09-28",2,"over90","lombardia","previous_infection"
"2021-09-28",104,"10-19","lombardia","previous_infection"
"2021-09-29",199,"20-29","lombardia","previous_infection"
"2021-09-29",175,"30-39","lombardia","previous_infection"
"2021-09-29",207,"40-49","lombardia","previous_infection"
"2021-09-29",222,"50-59","lombardia","previous_infection"
"2021-09-29",113,"60-69","lombardia","previous_infection"
"2021-09-29",76,"70-79","lombardia","previous_infection"
"2021-09-29",14,"80-89","lombardia","previous_infection"
"2021-09-29",1,"over90","lombardia","previous_infection"
"2021-09-29",98,"10-19","lombardia","previous_infection"
"2021-09-30",165,"20-29","lombardia","previous_infection"
"2021-09-30",137,"30-39","lombardia","previous_infection"
"2021-09-30",215,"40-49","lombardia","previous_infection"
"2021-09-30",207,"50-59","lombardia","previous_infection"
"2021-09-30",93,"60-69","lombardia","previous_infection"
"2021-09-30",62,"70-79","lombardia","previous_infection"
"2021-09-30",16,"80-89","lombardia","previous_infection"
"2021-09-30",3,"over90","lombardia","previous_infection"
"2021-09-30",76,"10-19","lombardia","previous_infection"
"2021-10-01",140,"20-29","lombardia","previous_infection"
"2021-10-01",151,"30-39","lombardia","previous_infection"
"2021-10-01",208,"40-49","lombardia","previous_infection"
"2021-10-01",239,"50-59","lombardia","previous_infection"
"2021-10-01",114,"60-69","lombardia","previous_infection"
"2021-10-01",63,"70-79","lombardia","previous_infection"
"2021-10-01",11,"80-89","lombardia","previous_infection"
"2021-10-01",2,"over90","lombardia","previous_infection"
"2021-10-01",96,"10-19","lombardia","previous_infection"
"2021-10-02",111,"20-29","lombardia","previous_infection"
"2021-10-02",150,"30-39","lombardia","previous_infection"
"2021-10-02",226,"40-49","lombardia","previous_infection"
"2021-10-02",218,"50-59","lombardia","previous_infection"
"2021-10-02",102,"60-69","lombardia","previous_infection"
"2021-10-02",46,"70-79","lombardia","previous_infection"
"2021-10-02",1,"80-89","lombardia","previous_infection"
"2021-10-02",0,"over90","lombardia","previous_infection"
"2021-10-02",103,"10-19","lombardia","previous_infection"
"2021-10-03",90,"20-29","lombardia","previous_infection"
"2021-10-03",85,"30-39","lombardia","previous_infection"
"2021-10-03",103,"40-49","lombardia","previous_infection"
"2021-10-03",109,"50-59","lombardia","previous_infection"
"2021-10-03",57,"60-69","lombardia","previous_infection"
"2021-10-03",18,"70-79","lombardia","previous_infection"
"2021-10-03",2,"80-89","lombardia","previous_infection"
"2021-10-03",0,"over90","lombardia","previous_infection"
"2021-10-03",65,"10-19","lombardia","previous_infection"
"2021-10-04",123,"20-29","lombardia","previous_infection"
"2021-10-04",137,"30-39","lombardia","previous_infection"
"2021-10-04",142,"40-49","lombardia","previous_infection"
"2021-10-04",166,"50-59","lombardia","previous_infection"
"2021-10-04",107,"60-69","lombardia","previous_infection"
"2021-10-04",44,"70-79","lombardia","previous_infection"
"2021-10-04",4,"80-89","lombardia","previous_infection"
"2021-10-04",1,"over90","lombardia","previous_infection"
"2021-10-04",85,"10-19","lombardia","previous_infection"
"2021-10-05",123,"20-29","lombardia","previous_infection"
"2021-10-05",117,"30-39","lombardia","previous_infection"
"2021-10-05",184,"40-49","lombardia","previous_infection"
"2021-10-05",178,"50-59","lombardia","previous_infection"
"2021-10-05",88,"60-69","lombardia","previous_infection"
"2021-10-05",62,"70-79","lombardia","previous_infection"
"2021-10-05",2,"80-89","lombardia","previous_infection"
"2021-10-05",2,"over90","lombardia","previous_infection"
"2021-10-05",70,"10-19","lombardia","previous_infection"
"2021-10-06",143,"20-29","lombardia","previous_infection"
"2021-10-06",146,"30-39","lombardia","previous_infection"
"2021-10-06",160,"40-49","lombardia","previous_infection"
"2021-10-06",165,"50-59","lombardia","previous_infection"
"2021-10-06",85,"60-69","lombardia","previous_infection"
"2021-10-06",30,"70-79","lombardia","previous_infection"
"2021-10-06",4,"80-89","lombardia","previous_infection"
"2021-10-06",0,"over90","lombardia","previous_infection"
"2021-10-06",81,"10-19","lombardia","previous_infection"
"2021-10-07",133,"20-29","lombardia","previous_infection"
"2021-10-07",163,"30-39","lombardia","previous_infection"
"2021-10-07",179,"40-49","lombardia","previous_infection"
"2021-10-07",154,"50-59","lombardia","previous_infection"
"2021-10-07",85,"60-69","lombardia","previous_infection"
"2021-10-07",53,"70-79","lombardia","previous_infection"
"2021-10-07",5,"80-89","lombardia","previous_infection"
"2021-10-07",3,"over90","lombardia","previous_infection"
"2021-10-07",76,"10-19","lombardia","previous_infection"
"2021-10-08",104,"20-29","lombardia","previous_infection"
"2021-10-08",135,"30-39","lombardia","previous_infection"
"2021-10-08",217,"40-49","lombardia","previous_infection"
"2021-10-08",177,"50-59","lombardia","previous_infection"
"2021-10-08",93,"60-69","lombardia","previous_infection"
"2021-10-08",48,"70-79","lombardia","previous_infection"
"2021-10-08",5,"80-89","lombardia","previous_infection"
"2021-10-08",1,"over90","lombardia","previous_infection"
"2021-10-08",93,"10-19","lombardia","previous_infection"
"2021-10-09",89,"20-29","lombardia","previous_infection"
"2021-10-09",121,"30-39","lombardia","previous_infection"
"2021-10-09",171,"40-49","lombardia","previous_infection"
"2021-10-09",164,"50-59","lombardia","previous_infection"
"2021-10-09",74,"60-69","lombardia","previous_infection"
"2021-10-09",36,"70-79","lombardia","previous_infection"
"2021-10-09",8,"80-89","lombardia","previous_infection"
"2021-10-09",0,"over90","lombardia","previous_infection"
"2021-10-09",80,"10-19","lombardia","previous_infection"
"2021-10-10",35,"20-29","lombardia","previous_infection"
"2021-10-10",60,"30-39","lombardia","previous_infection"
"2021-10-10",71,"40-49","lombardia","previous_infection"
"2021-10-10",66,"50-59","lombardia","previous_infection"
"2021-10-10",29,"60-69","lombardia","previous_infection"
"2021-10-10",12,"70-79","lombardia","previous_infection"
"2021-10-10",2,"80-89","lombardia","previous_infection"
"2021-10-10",0,"over90","lombardia","previous_infection"
"2021-10-10",47,"10-19","lombardia","previous_infection"
"2021-10-11",131,"20-29","lombardia","previous_infection"
"2021-10-11",109,"30-39","lombardia","previous_infection"
"2021-10-11",134,"40-49","lombardia","previous_infection"
"2021-10-11",134,"50-59","lombardia","previous_infection"
"2021-10-11",75,"60-69","lombardia","previous_infection"
"2021-10-11",52,"70-79","lombardia","previous_infection"
"2021-10-11",6,"80-89","lombardia","previous_infection"
"2021-10-11",0,"over90","lombardia","previous_infection"
"2021-10-11",85,"10-19","lombardia","previous_infection"
"2021-10-12",109,"20-29","lombardia","previous_infection"
"2021-10-12",107,"30-39","lombardia","previous_infection"
"2021-10-12",165,"40-49","lombardia","previous_infection"
"2021-10-12",117,"50-59","lombardia","previous_infection"
"2021-10-12",76,"60-69","lombardia","previous_infection"
"2021-10-12",35,"70-79","lombardia","previous_infection"
"2021-10-12",2,"80-89","lombardia","previous_infection"
"2021-10-12",1,"over90","lombardia","previous_infection"
"2021-10-12",80,"10-19","lombardia","previous_infection"
"2021-10-13",93,"20-29","lombardia","previous_infection"
"2021-10-13",111,"30-39","lombardia","previous_infection"
"2021-10-13",134,"40-49","lombardia","previous_infection"
"2021-10-13",127,"50-59","lombardia","previous_infection"
"2021-10-13",76,"60-69","lombardia","previous_infection"
"2021-10-13",43,"70-79","lombardia","previous_infection"
"2021-10-13",3,"80-89","lombardia","previous_infection"
"2021-10-13",0,"over90","lombardia","previous_infection"
"2021-10-13",71,"10-19","lombardia","previous_infection"
"2021-10-14",127,"20-29","lombardia","previous_infection"
"2021-10-14",120,"30-39","lombardia","previous_infection"
"2021-10-14",174,"40-49","lombardia","previous_infection"
"2021-10-14",135,"50-59","lombardia","previous_infection"
"2021-10-14",75,"60-69","lombardia","previous_infection"
"2021-10-14",36,"70-79","lombardia","previous_infection"
"2021-10-14",5,"80-89","lombardia","previous_infection"
"2021-10-14",0,"over90","lombardia","previous_infection"
"2021-10-14",84,"10-19","lombardia","previous_infection"
"2021-10-15",98,"20-29","lombardia","previous_infection"
"2021-10-15",157,"30-39","lombardia","previous_infection"
"2021-10-15",198,"40-49","lombardia","previous_infection"
"2021-10-15",172,"50-59","lombardia","previous_infection"
"2021-10-15",60,"60-69","lombardia","previous_infection"
"2021-10-15",28,"70-79","lombardia","previous_infection"
"2021-10-15",2,"80-89","lombardia","previous_infection"
"2021-10-15",1,"over90","lombardia","previous_infection"
"2021-10-15",91,"10-19","lombardia","previous_infection"
"2021-10-16",92,"20-29","lombardia","previous_infection"
"2021-10-16",127,"30-39","lombardia","previous_infection"
"2021-10-16",182,"40-49","lombardia","previous_infection"
"2021-10-16",187,"50-59","lombardia","previous_infection"
"2021-10-16",81,"60-69","lombardia","previous_infection"
"2021-10-16",23,"70-79","lombardia","previous_infection"
"2021-10-16",2,"80-89","lombardia","previous_infection"
"2021-10-16",0,"over90","lombardia","previous_infection"
"2021-10-16",86,"10-19","lombardia","previous_infection"
"2021-10-17",37,"20-29","lombardia","previous_infection"
"2021-10-17",54,"30-39","lombardia","previous_infection"
"2021-10-17",68,"40-49","lombardia","previous_infection"
"2021-10-17",64,"50-59","lombardia","previous_infection"
"2021-10-17",28,"60-69","lombardia","previous_infection"
"2021-10-17",12,"70-79","lombardia","previous_infection"
"2021-10-17",0,"80-89","lombardia","previous_infection"
"2021-10-17",0,"over90","lombardia","previous_infection"
"2021-10-17",31,"10-19","lombardia","previous_infection"
"2021-10-18",92,"20-29","lombardia","previous_infection"
"2021-10-18",116,"30-39","lombardia","previous_infection"
"2021-10-18",142,"40-49","lombardia","previous_infection"
"2021-10-18",121,"50-59","lombardia","previous_infection"
"2021-10-18",50,"60-69","lombardia","previous_infection"
"2021-10-18",27,"70-79","lombardia","previous_infection"
"2021-10-18",3,"80-89","lombardia","previous_infection"
"2021-10-18",0,"over90","lombardia","previous_infection"
"2021-10-18",85,"10-19","lombardia","previous_infection"
"2021-10-19",109,"20-29","lombardia","previous_infection"
"2021-10-19",95,"30-39","lombardia","previous_infection"
"2021-10-19",159,"40-49","lombardia","previous_infection"
"2021-10-19",112,"50-59","lombardia","previous_infection"
"2021-10-19",46,"60-69","lombardia","previous_infection"
"2021-10-19",26,"70-79","lombardia","previous_infection"
